absent,id,name,size,letter_1,letter_2,letter_3,letter_4,letter_5,letter_6,letter_7,letter_8,letter_9,letter_10,letter_11,letter_12,letter_13,letter_14,letter_15,letter_16,letter_17,letter_18,letter_19,letter_20,letter_21,rotation_1,rotation_2,rotation_3,rotation_4,rotation_5,rotation_6,rotation_7,rotation_8,rotation_9,rotation_10,rotation_11,rotation_12,rotation_13,rotation_14,rotation_15,rotation_16,rotation_17,rotation_18,rotation_19,rotation_20,rotation_21,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21
false,15,21_present_15.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,270,270,90,90,90,90,,180,180,90,,270,270,,,,,270,90,,,1735.2339986355444,445.2994831527259,1254.9918028918728,1155.5238366650888,1236.8710687717164,592.0714521316213,663.1639409108907,1064.1289809009888,404.52092272173576,1585.4405407944087,1504.0985596449848,328.84596243313786,1223.9317791058106,1860.7312166174481,84.18612402313923,1901.4958331479877,188.74450383697305,1680.7585408329746,1607.8041502634583,1088.0537562238437,362.56810488199494,362.3809678705406,137.4631901775858,476.39551771876813,218.14299423278922,794.0801116736093,731.4352219596399,1113.973253670307,79.6840569989854,923.7410236815836,371.30020398639886,1107.039779507679,240.89277391624836,1059.3255950825867,89.07037780185118,539.3904584066337,389.58306514164235,886.8607138508913,82.33052265762153,1217.4009826265585,830.2683747365217,483.70320910156886
true,15,21_absent_15.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,90,,270,,,90,180,,,180,90,180,270,180,180,90,180,,,90,820.6871353085462,2088.595086807595,1208.2625722023797,1691.95598555797,280.0392603503096,149.7391113078549,366.48079990036405,76.59143011148188,1289.3305844507697,790.5851751154727,1200.7929706906068,521.2715331287164,1902.8700250230568,845.8131193211765,1583.5724267304486,1716.071347050657,1792.0920813272392,1684.5473388672754,1513.1628168661866,1864.5708833125038,398.42678225575827,64.11647995616498,459.60709113992027,667.4968092016898,384.23323383363044,985.2793876826307,709.9715795203881,229.85370892363494,111.09431609181291,324.0873480587925,377.50036843554324,1169.5865288463096,39.04486551586789,678.6446644369076,217.03777450648636,162.1957720978226,1208.6888588280842,809.3537861026767,618.0320654849453,685.4090454714428,99.13016996303232,816.623816605321
false,16,21_present_16.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,180,,270,90,90,270,180,,180,90,270,270,90,180,180,270,90,270,,180,319.654250855864,57.48724291985576,147.20832996347974,1417.755014448678,915.3571652474583,534.4100432066045,862.6665879898035,903.8320303428108,1419.285364087333,1717.0766563581042,1758.8113106884682,1191.8256429229136,1627.2935385611454,1907.9654554053138,2061.6072676056046,603.6513515789177,485.3100243824867,1160.1692276266951,1802.6816386652827,1569.6190228563028,447.0397039116894,689.7823468095277,488.7756668295876,854.6072516045789,679.1448204531508,262.86654981934805,1055.696102424294,497.2384006460584,86.23564907647014,486.5957893842829,783.9899207199417,503.2836155501039,425.6359782116187,97.8296140621282,733.3808564659782,115.29438414935173,468.4936587480934,253.20962886426074,811.7473021865118,210.79656969364424,589.8118327622973,886.3933160307588
true,16,21_absent_16.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,90,90,180,,180,180,270,270,90,,,90,,90,180,90,180,90,,180,1332.5181486168265,676.2012240464172,1359.6571976347325,943.8608776083739,919.4834011689435,1557.4753417262139,840.3101412298836,1391.5522140954877,2032.6598705028994,883.042102616566,477.2523624048307,462.0417053140692,632.718740381421,1799.294355041139,577.2082598487726,88.46579360222373,1827.5328733091435,515.7359273038755,1755.4501276820818,812.770972970497,1767.1229822913563,585.1163398253756,257.2326330548275,943.544527490843,552.2442267243596,771.9584381958183,318.0690080802101,30.436194979616694,162.43055404402267,331.176701613487,1149.3541218359833,833.270960634308,261.6106235001051,434.70937668952575,415.81957077754555,51.84880352236909,913.2432687728115,907.7420389013948,1163.4195787942558,630.3336978931409,343.64725756686533,1130.4293656424336
false,17,21_present_17.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,270,,180,180,180,90,,180,,270,,180,90,90,90,180,180,,180,180,,862.7511212981922,962.5861039687067,1094.2177438516587,1724.405363195915,1817.330270220658,1753.175273871076,1371.1034686007958,735.7882408342032,2163.3519531959896,1908.3701333335216,1318.3217680573355,292.68676322270346,2045.451150888063,410.9749868322245,1700.0907967500414,1153.2471598384789,1455.6271776695335,1493.4419864236354,600.5705813146525,689.5992501173288,2089.8549143034916,1116.3844415877836,332.1860638829913,843.9783499764314,745.7461765516746,1170.8579367936659,372.40476480675215,422.1121366176464,729.0224730097989,665.0586055027652,590.5845311648505,811.2598205563845,492.4110251777783,356.0688526771183,1034.15616184298,176.46217022373318,1212.3245759770798,906.8117711319246,205.72798908700895,915.2754628498255,112.08189608450908,877.570021046263
true,17,21_absent_17.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,270,180,270,,,180,,90,180,90,90,,,180,180,270,90,90,,180,2103.1079964181336,434.16353027495586,287.90988316721075,1699.803560698655,223.23822482442765,970.7995795978467,127.63718401075903,595.9398539457289,794.6884985362454,1124.6845443142688,134.80746628519046,1302.4336618371508,106.7351672536602,77.87952389614313,1187.5379695900438,1985.4345878671556,864.3716780325833,1820.8412533800135,801.0440451876307,330.6487630431547,1439.8454030427029,292.4574867885002,550.0220262283898,333.5526340026948,1119.3769477671983,1125.1344036622838,226.43824894554686,284.56898399197127,472.33202405728895,653.8894441702395,128.43666510575085,715.4482172252921,38.26079699899315,1008.6675948204831,51.43808927880716,1187.3741666830092,643.1559342016893,422.66973111490745,239.8981991783175,1081.5730647863961,709.2287370477273,488.41165318642135
false,18,21_present_18.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,270,270,270,180,90,270,,90,90,,90,270,180,90,270,,270,270,270,,1495.6131342646145,825.6552485850781,1750.5964834402653,1053.4981916059744,527.021504878496,1554.9653416309923,1882.563922085519,1411.6762492742218,1015.6887922600359,2020.9982787206193,166.2661994200663,1071.9850083171818,1853.3606836604695,2000.389018709872,1709.4748737138405,1155.4164246202681,2130.41188461936,1986.853834104664,1495.5181955398034,572.3945794229678,987.720241093441,221.4713537624116,1068.4382173767272,950.4326954711689,982.8928698360015,714.3192885385341,738.9942589100623,1138.8970042880665,566.4299747160037,325.5459993808671,943.5342687238474,1007.1549657815021,679.9024401820159,682.6917863966534,588.4053426726898,1186.721724284513,240.31650590612406,260.1178181894495,96.27672937137649,399.55095575809366,1212.699989250654,60.8190947699494
true,18,21_absent_18.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,90,90,180,180,270,,270,90,90,90,270,270,90,,90,270,270,90,90,90,1229.3179587625064,2132.5093281534355,202.13055720687362,887.0881332514214,1718.351691906603,209.35732158137316,716.9650906682398,315.3881080181803,1836.5385385976392,863.1982726899541,389.5142734258995,431.9188061361366,569.6294799615232,1051.7572613817933,38.13810834736899,398.83708027287764,431.29183506062515,1934.1331026003422,1885.7239960476015,450.4154146630393,767.6788798185377,968.0328409198074,1097.3882147226727,390.6354657637723,608.24460099665,922.1538899712841,985.6233463471259,116.92175721080889,168.28674195175668,136.2890155704208,196.33905309503734,789.9008497664591,1044.8027485225614,728.2836779370926,245.08679042764186,275.38389830615324,309.23638257473544,634.4962000620546,265.4363158913117,1019.3061531354841,475.3035567250793,884.840515144002
false,19,21_present_19.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,180,,,90,180,90,180,270,90,90,180,180,90,180,,,90,,180,90,1391.5518800416512,1425.0036023412372,898.1865979837632,1342.9699423223174,1545.0229434452897,1800.5656598130172,589.4098492755571,179.7467381953955,1626.337248849134,1634.601879245582,1053.1167594236892,696.476845534383,1966.133683497138,105.74180404371072,367.93489027438335,95.06212754081625,902.9893887828376,1953.6843453927986,929.4330537144842,67.77046776776233,340.13679503724984,1167.3452302730361,305.6219565788668,1175.7016263311205,783.6553586736494,978.940791686235,157.00854408357696,625.181238947482,1191.7123963811887,807.1275854873717,141.89352316492653,821.608415106197,770.0841939900915,524.7616888325854,384.9390169668962,970.005930529641,871.0415889258646,187.61683648023302,727.2262177079142,357.37756686543304,60.02854304936772,795.4866260701555
true,19,21_absent_19.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,270,,180,270,90,90,90,,180,270,270,180,180,270,180,,180,180,,180,90,95.26765129936776,1408.652167935039,1766.3854479262288,1442.6336746610702,349.33084677876315,425.1363028124634,1181.672401321886,596.6551639693049,524.6822556786035,987.3148581732148,897.4655909040447,643.1004654343884,1684.9292856738327,219.85666854448934,1813.7696672726993,1562.872553662002,807.4031364138997,1300.2856020898191,1195.9734246174846,764.3498290814376,342.2411150679712,684.5126721757206,1124.4265344018456,381.2816055277296,118.43027830120228,846.033616095056,1158.3619830228283,460.50557560637003,422.8185533695908,939.2310396659601,172.44976476262636,958.7586477914742,61.52087882816099,1219.9438427549342,382.29568934813193,650.934370492623,474.07319692115647,699.0693453563293,298.64997175186204,1072.7561840138956,309.3364929122888,678.4054872477965
false,20,21_present_20.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,180,270,270,90,,270,270,90,180,270,90,,,180,90,180,90,90,270,270,1037.3343269175386,1414.6915129672138,217.0258017872292,2046.2297771321155,1280.9043051639292,906.9154929901794,1830.9456221115647,1684.3075428954564,1109.0847458939552,1558.0382760340601,1924.2383243915392,1311.3989402061134,764.5996627966399,1737.1933572259202,558.325536599965,1858.141536481487,932.1971279187435,173.19876855303872,1574.0980036582655,1400.0267939276425,1233.0496301182313,1160.320775111907,927.6081169197528,890.0034616003987,727.754491348891,116.0546061528056,811.9758422768089,1155.2550052702063,374.2652253046513,535.6338680407124,477.4994500875518,836.5630421836439,421.6933346121507,499.0442813229554,55.60904495239327,298.82102535165325,308.7591271895193,213.27914512140305,320.2791342901934,39.0905920176729,1104.0715950713522,842.7587103171242
true,20,21_absent_20.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,180,180,90,270,180,90,,,,90,90,90,180,270,,90,90,90,270,90,912.6561408136944,1792.851435536549,714.9055506763485,1338.21422090112,281.11956238709087,507.39908797957696,364.12952617613,1692.1904671533703,1815.759252395313,815.3116048506608,898.1280763501973,1953.9388772715095,1527.6853380742614,1004.739072494406,2148.1666619864163,840.3073747582523,834.1035306995511,458.98991535260063,1182.5878331945137,1565.4119015873152,1057.9841754958038,430.5334177884182,859.3969456196194,679.9148476414892,709.6194724315117,326.91184097591474,789.1686925171105,1042.4564155234148,390.19018240499804,552.1356495922289,1113.0984964778002,649.633700961898,484.2023443523744,851.8088530603945,180.75463492515377,822.8604161847184,908.626587198802,172.0966879497468,93.03386758892474,660.5083410398105,135.0791525385081,343.84800168483997
false,21,21_present_21.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,270,,270,90,90,270,180,180,180,270,270,180,180,90,270,180,270,180,270,270,654.2963519742692,458.7003274671272,695.9027610227236,116.55993783819092,653.776095606576,621.8079361671511,1907.3316078629737,1122.0981643157866,1180.396383097621,1544.1953795494078,1111.02762501336,1615.3567248956454,1746.8317832964822,1268.1351045822628,2156.9474838333504,282.33952224045777,434.99932137872446,1454.0847711046458,1756.2458724381206,2093.5658706436943,1548.704599026639,773.0401346429386,544.7761653389102,406.1518601466926,33.833404453892655,1161.9380549219989,613.1920937823302,230.77607641698083,843.5280446431134,983.9170928075647,773.8839913655823,604.7760643998575,1023.1510891608292,729.2069062682666,1203.7772911159143,936.1248930977936,34.95438088810643,926.8412969756854,1080.6937627519142,71.54736090387442,525.1518090953308,353.42185279111317
true,21,21_absent_21.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,270,270,,180,270,,90,,,,270,90,,270,,270,270,270,180,90,,216.07834603506257,1747.7831773925343,1266.0444187675719,56.348760024339484,939.1121109905733,580.1931478679613,2138.0532966163355,320.91651455085156,1443.111674915458,1997.4108856978044,1072.8843404218437,2120.3173206799806,1627.2087644368185,514.2881992996297,67.84695128541327,2070.0803352338507,809.6787223116485,941.8770105988756,986.3419821280385,126.63113470390522,1853.6162332168756,759.7277075516623,659.0890145257636,91.6624702391225,321.14764086550065,243.0463346286002,218.07589119306274,804.6951091164678,923.6183481134699,292.8886694851285,384.95697858776686,747.2352466519941,222.37376538720903,1154.582900104941,462.85531750673624,1049.6835621358198,533.1653159491958,949.5712643490481,50.451270824303506,537.6364225412955,1213.8832247786288,1069.737274385373
false,22,21_present_22.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,,270,270,270,270,,180,,,,180,,180,90,270,270,270,90,,,173.39924126192477,1589.6272843741597,1233.323983389899,2078.41854281831,688.5208164985218,1506.0002458578315,2099.347155941832,1392.908957501019,1669.7357577968835,2133.2679585286355,860.3154864402665,1065.615321381998,1476.1978251351127,342.3749494077544,291.7077195330143,1665.235364418613,347.0486321189978,1231.40737129304,654.8228392347995,1746.8261424501093,1956.2264674474327,127.27203719698515,536.1193293336927,89.08177416033169,1028.0741969004725,691.6481627167506,348.8672500471074,338.1047145450547,1038.4873266474162,843.5872175377071,537.0775950944707,545.6410478089241,721.8365208280097,1193.620830010854,551.0515591489212,1175.459020084441,74.20383419902976,359.94652757052353,433.23636760359494,346.98423131586054,504.33070745470735,618.3109779553639
true,22,21_absent_22.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,270,180,,180,90,270,90,180,,270,90,,270,270,180,,270,180,180,90,,341.0921112163965,810.1278563338001,1464.1933927724438,2126.6283290269325,2053.1085210087563,633.9542768833571,1682.4990707139416,1465.43276107356,1115.629830045132,1824.5229842444178,493.5753231049659,989.7975719514743,200.7266569042233,1383.8929226608711,1935.1990138912265,855.2741578380876,1782.6781928279663,1694.308688140061,737.6291265588153,1983.3029989376278,1447.1507005131268,1079.0787401568518,713.4911747845132,529.2047964016772,139.64488969975181,1089.5810288535263,179.22133970258935,665.1776654520663,842.8258208845515,91.73306119900471,723.2448835938008,1090.7747754087316,553.6347582096402,1023.150989632213,175.37212274769954,833.0338490106295,216.93035939487794,260.3548493660865,1070.344130286882,961.1132201616651,405.90153771389305,1187.861506039644
false,23,21_present_23.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,90,,180,270,270,90,90,180,,,270,90,,,180,270,270,,,,1793.3628469685846,1477.4128589644733,251.31672597442082,1564.5940650931082,881.5419950882147,1413.1641340241576,1298.845705515866,727.7896970793026,444.1142326677688,553.9444483882115,553.9276435067392,965.229742780645,1403.440472379827,42.92933367302601,241.39310415124382,2080.651772005704,1314.894298077574,442.47219352247237,744.4525031680121,2126.9040193320257,1843.678907736553,458.42939998683164,443.5283863846201,424.78040695968974,588.6055449940733,704.0201883283187,207.35506026881512,967.2180618912535,452.46755257666166,981.6041184251428,106.64625962686969,648.3119246317332,1147.860773443923,1148.7665211977462,972.3775979129417,262.76070296228136,306.57779546642064,569.641270835855,437.81838329259443,201.9197708274817,780.103423204612,1169.437370643803
true,23,21_absent_23.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,270,,180,270,180,270,270,,,270,90,90,,,180,90,90,270,180,,180,1873.3176605177139,1024.825518966013,1763.4311790862148,570.9947543801587,1076.3298882032445,1549.20033155471,385.1047082427632,2050.849631103771,1794.7445628900462,1479.0888687861413,1698.9947245387414,1599.633142517411,764.1006988774437,2045.4719228579363,910.1830700533978,703.5667463979693,904.3742709135229,925.0935502192656,1079.1159448566893,479.9028136862407,87.71180712964765,942.9119735007168,799.2103768721995,1103.2595099807547,312.7289859437049,433.33305024349676,356.79161544309335,136.71099544952077,545.1100376774865,787.0360967776502,1178.483578987728,192.23284589876434,922.2670498980629,484.26350666242126,272.69153587425404,419.9387475145588,882.791195307091,68.69330178271099,680.2249836352639,1197.4067216987519,509.9921165221785,1207.928647977051
false,24,21_present_24.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,90,,270,90,180,,180,270,180,90,,,270,270,270,180,270,180,90,270,1660.4842551681904,1130.6394517437952,956.6765108298558,512.2240275706205,831.1423347789456,1838.3633380456863,1117.085726792529,185.42136773899878,949.8032793600937,2071.1447567440887,316.3106432147847,777.8329555598852,1933.7748213788457,1320.180981559607,1883.8640574709734,281.08254480434874,1949.2676764246996,554.4660092881442,1770.6161946465359,2057.935056671534,1320.646367474865,320.8472966135195,160.79130938553453,257.56860510043333,64.30166628070083,728.0555592256477,1079.7678492602938,586.522271055904,694.162649601704,485.82281390433525,97.38818605505794,1029.0273096696578,886.783676955441,435.4204992417543,786.7506298827054,36.52962288187872,424.34819803471134,276.8550755750515,478.1296392499712,662.6300599426582,866.1053960799692,1015.7455548604328
true,24,21_absent_24.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,270,180,270,,,90,90,,180,270,270,90,180,270,,,,,90,180,270,230.594489803067,1472.464580250662,1695.6848614606552,213.78430167206847,643.4295455114221,136.6768309449983,2150.966091774371,1027.3758698909592,1304.0586267229571,266.02175345467685,209.28851059220824,571.7275846713317,1142.9142829020038,1391.1585256524606,493.8865765228965,817.9348349286253,1565.7435489584257,1953.9343639860435,1875.105663478458,243.81369940919052,2151.002351014597,664.1635948560656,1007.2777483094883,577.4696192297321,380.1581022469397,365.3399957180792,199.74427466195073,1000.0192961106883,665.3835863389984,158.0784764216564,62.37982738184073,1166.3212208126433,800.5902304066134,270.74944552168137,786.0247852555119,1085.3617180616197,1012.1199779444878,62.10018321061467,847.3858918024634,1091.82324426437,979.6413142003832,832.7016037610343
false,25,21_present_25.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,180,180,180,90,90,90,90,90,270,270,180,180,,90,,,270,270,270,90,65.83428752781751,1315.6361149740035,1228.989774105693,1742.0984857201004,446.3067263708317,1050.3381229320132,1607.893548249464,820.8542627164503,1025.412660514759,2112.6998703370637,767.4195173290037,1375.5824925280638,1268.329857233381,1481.5998690270635,501.6656912935045,585.8003717183054,2130.7556243598815,1328.247801387817,235.3446437303498,1889.8231647523967,2057.183399336876,335.50211144648375,569.519173753564,117.4345745777866,846.3094883148315,838.8880158330711,76.2883628233288,424.1908592042348,141.71123635565274,711.3621713658144,1140.1968561342912,567.5931209386042,398.0748625866723,737.4593039872618,241.43011161083584,1025.6372354877738,276.2198588222603,850.2441289357257,1157.9878071227758,763.2688463105009,1175.1152335126835,216.52362180166335
true,25,21_absent_25.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,90,,90,180,180,,180,,,180,180,180,270,180,180,180,180,270,,270,600.7721075574773,1441.1794051757406,822.5117482924298,924.254226982726,364.9490305580943,714.4651813849736,1802.7238168744752,2169.04988387779,653.344868464051,1069.6670291110654,491.123791935597,889.1467510969899,867.9497011135605,1730.394471122066,1260.4019880051576,287.9358737077358,81.99966102361356,1500.127127391832,214.3151156445516,1650.3151128494428,1587.881408448938,921.5084719113847,546.1390372301306,1212.1064765265771,748.1746163055269,803.9684537686068,78.39705531512448,1072.2185226360489,866.4055837183798,269.90650093974307,861.7539347058187,47.5777649238801,902.3297548345188,292.8644225955704,571.721219334729,970.9774540738841,79.31196838849047,896.8802397372991,1151.8639135968979,793.882176382849,156.4826096696559,331.99801477619917
false,26,21_present_26.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,270,,180,90,,180,90,270,90,90,,90,90,270,90,,180,,180,180,1831.575317455568,234.30946749069506,1672.2970201780074,875.7338327294563,951.0451324485115,1197.2729736214299,292.64036506010797,1984.3808218107724,302.4574584424927,1845.1560671706334,39.75821846827969,265.9466032098516,462.4320154384839,1000.822358189947,57.01232928679527,1257.2621853519463,1261.5684636340425,778.7608282527297,1373.429392420457,1871.3240327422748,200.94999337964788,684.383301610407,764.6080541570574,305.22692740758947,565.1794402231661,1091.360021598714,1174.0954384950956,34.66862356273304,49.10100661575461,590.7672745466941,129.31073152393142,640.3839015506624,1160.3399749422763,396.42606413151816,462.8067123120674,976.5321954891592,967.8568348530406,60.393499309434326,414.10833887303767,228.97709083519345,1002.3612138467466,159.9717599845746
true,26,21_absent_26.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,,90,,180,90,90,,270,180,270,180,270,270,270,,270,180,180,90,270,297.14071611393314,412.3349557476601,1859.026035567633,274.6614057598405,1491.78333060853,708.4776690601349,2102.16654287197,1126.248580564322,1469.3459926402568,1004.9944674098064,1056.2414094055875,2058.964991929507,467.5769609053391,762.1830009039505,177.2290032966306,2107.616198913458,1892.1774013431664,1241.7376498739395,723.7092312789358,1366.3881089521951,535.7556245013346,242.44154856441492,1143.417771296752,656.7857251846149,984.7211462062652,64.68525358389238,189.19866891384862,1182.4548319122239,114.72131207618335,224.97127153289193,835.5554996687006,480.4509300550244,40.600591831385366,139.9604522477696,44.37395861708326,1181.6539141485064,792.8928352193682,336.74384076290227,246.8838326528744,1091.6508752637078,824.2368166338101,1030.8153457307933
false,27,21_present_27.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,,,90,90,,180,270,180,270,180,90,,180,,,180,270,180,,180,1823.526188953108,1135.5693484225417,745.3517527507255,1841.3821798603078,94.0689622669324,310.6796708819294,1300.3084856604632,1327.6597402800337,776.0374008764067,171.85678164961206,280.2926378994145,1480.7173545858504,573.5000441708145,641.3085352402449,505.6921687969605,1638.5824947131473,2155.1978688195036,331.463788754657,738.0072487525399,869.5247618931046,994.6552740857446,551.8274564052778,151.77664963355792,42.005102072051045,142.84102669439108,1054.666415547752,460.437722096986,624.670215382396,1139.8059108696868,265.6416138034909,94.33711747116574,806.7021417786735,637.498730771609,875.4544007617304,352.3770332748258,669.2660192149916,853.7283163642934,133.59067071124554,53.07222732411881,1046.9951941304287,545.1870977109866,742.7634082904341
true,27,21_absent_27.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,90,270,90,180,180,180,,,180,,270,,180,,90,,90,270,,,2088.5975306847045,1645.223436716863,1029.6045221039278,645.1500854674161,702.7201762629321,1231.4813825066683,302.6294440329728,1661.063010361093,114.41153542871115,1324.5229900554202,1659.3999019986973,931.1203170246719,46.036762281343655,559.2051563988286,277.23853507631935,1016.473948471505,2140.0981551747354,767.1862139557405,2068.2846168122987,1563.7076394764663,1975.833057003827,379.52515245262384,1088.087913264598,269.6989666018551,656.3578816071231,195.39240284397076,742.9881659730434,73.89139188022669,728.5964246988635,322.44165369071237,919.1776835575203,461.41836677894287,531.8005790559372,558.9454559140786,993.9404219276915,630.3434319500709,1011.788036377877,1164.4917228817098,368.0720094632409,761.0832267806794,868.7250541273586,1090.8062861932847
false,28,21_present_28.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,90,270,270,,180,90,90,180,180,90,,270,270,180,90,90,,90,270,,729.5866913537919,461.5785589178222,313.1243516101923,523.8702958189564,985.5524897778049,47.23613004433944,1131.1895368828373,1763.7954847782146,1990.112867017809,1151.7911734508077,694.7866984431536,287.1515622155235,1570.6288624277129,2162.2669700544543,489.9191933015239,296.49976984690915,716.3656660592083,1466.1562934837286,1289.3858580196659,2138.392166401831,1035.2388746621243,156.71689671981792,220.41554796334128,801.0276801286448,725.3561025115035,772.740422398159,1153.8252205785209,270.24359114436544,114.54790298386253,1189.086659412069,1136.0099852859632,926.3916873695852,302.09190388784333,996.9768496523468,406.9810073415847,982.937990020995,526.5150746583569,720.7633477579686,841.1850737121829,905.3805400214356,102.57850819272635,1028.8299903760922
true,28,21_absent_28.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,180,,,270,270,,270,,270,180,270,180,180,270,,90,90,180,,180,1922.7162515914274,585.2560421591439,96.41305285291382,2152.0965762034252,2040.2334312461048,43.30451964897759,848.3858268308534,502.0821412629295,788.4753621620569,1376.4359511074335,1459.3594328280224,618.1388381022651,1297.8724950192818,543.7078403655978,1604.871628581547,146.44847281451504,293.09241653198967,488.5613818888732,186.30113796955033,90.0093765748582,743.8315523182473,479.4756693388785,979.2850539118169,1205.4069971149336,165.73902513084133,884.9959485581329,645.0096490559476,173.08437807383976,1129.998827730988,1196.9547707815104,756.7095981743471,490.8237120396064,743.2161827457998,143.1748360237603,117.72704068229334,559.2328910885608,379.88389869639957,158.3561479275733,658.6123944335959,738.8894231262947,886.8913669514076,544.8396721574667
false,29,21_present_29.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,,180,180,180,270,270,,90,270,180,270,90,270,90,90,90,180,90,180,90,1771.3794175677226,2082.990000228646,1013.0572742249849,1158.0684834539907,1146.249923526428,841.8946435224054,440.0134303965606,638.3492383630777,729.9115222969372,675.2326134406918,2051.3178283972697,367.15910500570885,1847.782116671085,905.6419105144967,485.20199600720474,628.772833079789,1079.3169231079232,2168.117956275083,993.6440191547736,86.16306409284795,1501.874250233732,716.0679740840684,488.28743095872954,451.4494785629386,1116.854091168728,883.5599112357118,292.41976866944685,571.7989066750375,214.76844875366774,514.047450451855,53.82046762386933,924.8489618065112,1081.5765524188025,1177.4518729293382,91.5452875735226,234.72740785800445,771.9990188297851,156.02566288229008,816.4738296106544,689.8275625625705,1140.7798153081167,668.1073615801978
